id,nome,codigo,sigla,estado_id,padrao,capital
4970,"Linha Nova",11643,NULL,24,N,N
4971,Maratá,11791,NULL,24,N,N
4972,Montenegro,12401,NULL,24,N,N
4973,"Pareci Novo",14035,NULL,24,N,N
4974,"Poço das Antas",14753,NULL,24,N,N
4975,Portão,14803,NULL,24,N,N
4976,"Salvador do Sul",16501,NULL,24,N,N
4977,"São José do Hortêncio",18481,NULL,24,N,N
4978,"São José do Sul",18614,NULL,24,N,N
4979,"São Pedro da Serra",19356,NULL,24,N,N
4980,"São Sebastião do Caí",19505,NULL,24,N,N
4981,"São Vendelino",19752,NULL,24,N,N
4982,Tupandi,22251,NULL,24,N,N
4983,"Vale Real",22541,NULL,24,N,N
4984,Canela,04408,NULL,24,N,N
4985,"Dois Irmãos",06403,NULL,24,N,N
4986,Gramado,09100,NULL,24,N,N
4987,Igrejinha,10108,NULL,24,N,N
4988,Ivoti,10801,NULL,24,N,N
4989,"Lindolfo Collor",11627,NULL,24,N,N
4990,"Morro Reuter",12476,NULL,24,N,N
4991,"Nova Petrópolis",13201,NULL,24,N,N
4992,"Picada Café",14423,NULL,24,N,N
4993,"Presidente Lucena",15149,NULL,24,N,N
4994,Riozinho,15750,NULL,24,N,N
4995,Rolante,16006,NULL,24,N,N
4996,"Santa Maria do Herval",16956,NULL,24,N,N
4997,Taquara,21204,NULL,24,N,N
4998,"Três Coroas",21709,NULL,24,N,N
4999,"Arroio dos Ratos",01107,NULL,24,N,N
5000,"Barão do Triunfo",01750,NULL,24,N,N
5001,Butiá,02709,NULL,24,N,N
5002,Charqueadas,05355,NULL,24,N,N
5003,"General Câmara",08805,NULL,24,N,N
5004,"Minas do Leão",12252,NULL,24,N,N
5005,"São Jerônimo",18408,NULL,24,N,N
5006,Triunfo,22004,NULL,24,N,N
5007,"Vale Verde",22525,NULL,24,N,N
5008,Alvorada,00604,NULL,24,N,N
5009,Araricá,00877,NULL,24,N,N
5010,Cachoeirinha,03103,NULL,24,N,N
5011,"Campo Bom",03905,NULL,24,N,N
5012,Canoas,04606,NULL,24,N,N
5013,"Eldorado do Sul",06767,NULL,24,N,N
5014,"Estância Velha",07609,NULL,24,N,N
5015,Esteio,07708,NULL,24,N,N
5016,Glorinha,09050,NULL,24,N,N
5017,Gravataí,09209,NULL,24,N,N
5018,Guaíba,09308,NULL,24,N,N
5019,"Mariana Pimentel",11981,NULL,24,N,N
5020,"Nova Hartz",13060,NULL,24,N,N
5021,"Nova Santa Rita",13375,NULL,24,N,N
5022,"Novo Hamburgo",13409,NULL,24,N,N
5023,Parobé,14050,NULL,24,N,N
5024,"Porto Alegre",14902,NULL,24,N,N
5025,"São Leopoldo",18705,NULL,24,N,N
5026,Sapiranga,19901,NULL,24,N,N
5027,"Sapucaia do Sul",20008,NULL,24,N,N
5028,"Sertão Santana",20552,NULL,24,N,N
5029,Viamão,23002,NULL,24,N,N
5030,"Arroio do Sal",01057,NULL,24,N,N
5031,"Balneário Pinhal",01636,NULL,24,N,N
5032,"Capão da Canoa",04630,NULL,24,N,N
5033,"Capivari do Sul",04671,NULL,24,N,N
5034,Caraá,04713,NULL,24,N,N
5035,Cidreira,05454,NULL,24,N,N
5036,"Dom Pedro de Alcântara",06551,NULL,24,N,N
5037,Imbé,10330,NULL,24,N,N
5038,Itati,10652,NULL,24,N,N
5039,Mampituba,11734,NULL,24,N,N
5040,Maquiné,11775,NULL,24,N,N
5041,"Morrinhos do Sul",12443,NULL,24,N,N
5042,Mostardas,12500,NULL,24,N,N
5043,Osório,13508,NULL,24,N,N
5044,"Palmares do Sul",13656,NULL,24,N,N
5045,"Santo Antônio da Patrulha",17608,NULL,24,N,N
5046,Tavares,21352,NULL,24,N,N
5047,"Terra de Areia",21436,NULL,24,N,N
5048,Torres,21501,NULL,24,N,N
5049,Tramandaí,21600,NULL,24,N,N
5050,"Três Cachoeiras",21667,NULL,24,N,N
5051,"Três Forquilhas",21832,NULL,24,N,N
5052,Xangri-lá,23804,NULL,24,N,N
5053,Arambaré,00851,NULL,24,N,N
5054,"Barra do Ribeiro",01909,NULL,24,N,N
5055,Camaquã,03509,NULL,24,N,N
5056,"Cerro Grande do Sul",05173,NULL,24,N,N
5057,Chuvisca,05447,NULL,24,N,N
5058,"Dom Feliciano",06502,NULL,24,N,N
5059,"Sentinela do Sul",20354,NULL,24,N,N
5060,Tapes,21105,NULL,24,N,N
5061,Alegrete,00406,NULL,24,N,N
5062,"Barra do Quaraí",01875,NULL,24,N,N
5063,Garruchos,08656,NULL,24,N,N
5064,Itaqui,10603,NULL,24,N,N
5065,Maçambará,11718,NULL,24,N,N
5066,"Manoel Viana",11759,NULL,24,N,N
5067,Quaraí,15305,NULL,24,N,N
5068,"São Borja",18002,NULL,24,N,N
5069,"São Francisco de Assis",18101,NULL,24,N,N
5070,Uruguaiana,22400,NULL,24,N,N
5071,"Rosário do Sul",16402,NULL,24,N,N
5072,"Santa Margarida do Sul",16972,NULL,24,N,N
5073,"Sant'Ana do Livramento",17103,NULL,24,N,N
5074,"São Gabriel",18309,NULL,24,N,N
5075,Aceguá,00034,NULL,24,N,N
5076,Bagé,01602,NULL,24,N,N
5077,"Dom Pedrito",06601,NULL,24,N,N
5078,"Hulha Negra",09654,NULL,24,N,N
5079,"Lavras do Sul",11502,NULL,24,N,N
5080,"Amaral Ferrador",00638,NULL,24,N,N
5081,"Caçapava do Sul",02808,NULL,24,N,N
5082,Candiota,04358,NULL,24,N,N
5083,"Encruzilhada do Sul",06908,NULL,24,N,N
5084,"Pedras Altas",14175,NULL,24,N,N
5085,"Pinheiro Machado",14506,NULL,24,N,N
5086,Piratini,14605,NULL,24,N,N
5087,"Santana da Boa Vista",17004,NULL,24,N,N
5088,"Arroio do Padre",01073,NULL,24,N,N
5089,Canguçu,04507,NULL,24,N,N
5090,"Capão do Leão",04663,NULL,24,N,N
5091,Cerrito,05124,NULL,24,N,N
5092,Cristal,06056,NULL,24,N,N
5093,"Morro Redondo",12450,NULL,24,N,N
5094,"Pedro Osório",14209,NULL,24,N,N
5095,Pelotas,14407,NULL,24,N,N
5096,"São Lourenço do Sul",18804,NULL,24,N,N
5097,Turuçu,22327,NULL,24,N,N
5098,"Arroio Grande",01305,NULL,24,N,N
5099,Herval,07104,NULL,24,N,N
5100,Jaguarão,11007,NULL,24,N,N
5101,Chuí,05439,NULL,24,N,N
5102,"Rio Grande",15602,NULL,24,N,N
5103,"Santa Vitória do Palmar",17301,NULL,24,N,N
5104,"São José do Norte",18507,NULL,24,N,N
5105,Corumbá,03207,NULL,25,N,N
5106,Ladário,05202,NULL,25,N,N
5107,"Porto Murtinho",06903,NULL,25,N,N
5108,Anastácio,00708,NULL,25,N,N
5109,Aquidauana,01102,NULL,25,N,N
5110,"Dois Irmãos do Buriti",03488,NULL,25,N,N
5111,Miranda,05608,NULL,25,N,N
5112,Alcinópolis,00252,NULL,25,N,N
5113,Camapuã,02605,NULL,25,N,N
5114,Coxim,03306,NULL,25,N,N
5115,Figueirão,03900,NULL,25,N,N
5116,"Pedro Gomes",06408,NULL,25,N,N
5117,"Rio Verde de Mato Grosso",07406,NULL,25,N,N
5118,"São Gabriel do Oeste",07695,NULL,25,N,N
5119,Sonora,07935,NULL,25,N,N
5120,Bandeirantes,01508,NULL,25,N,N
5121,"Campo Grande",02704,NULL,25,N,N
5122,Corguinho,03108,NULL,25,N,N
5123,Jaraguari,04908,NULL,25,N,N
5124,"Rio Negro",07307,NULL,25,N,N
5125,Rochedo,07505,NULL,25,N,N
5126,Sidrolândia,07901,NULL,25,N,N
5127,Terenos,08008,NULL,25,N,N
5128,Cassilândia,02902,NULL,25,N,N
5129,"Chapadão do Sul",02951,NULL,25,N,N
5130,"Costa Rica",03256,NULL,25,N,N
5131,"Paraíso das Águas",06275,NULL,25,N,N
5132,"Aparecida do Taboado",01003,NULL,25,N,N
5133,Inocência,04403,NULL,25,N,N
5134,Paranaíba,06309,NULL,25,N,N
5135,Selvíria,07802,NULL,25,N,N
5136,"Água Clara",00203,NULL,25,N,N
5137,Brasilândia,02308,NULL,25,N,N
5138,"Ribas do Rio Pardo",07109,NULL,25,N,N
5139,"Santa Rita do Pardo",07554,NULL,25,N,N
5140,"Três Lagoas",08305,NULL,25,N,N
5141,Anaurilândia,00807,NULL,25,N,N
5142,Bataguassu,01904,NULL,25,N,N
5143,Batayporã,02001,NULL,25,N,N
5144,"Nova Andradina",06200,NULL,25,N,N
5145,Taquarussu,07976,NULL,25,N,N
5146,"Bela Vista",02100,NULL,25,N,N
5147,Bodoquena,02159,NULL,25,N,N
5148,Bonito,02209,NULL,25,N,N
5149,Caracol,02803,NULL,25,N,N
5150,"Guia Lopes da Laguna",04106,NULL,25,N,N
5151,Jardim,05004,NULL,25,N,N
5152,Nioaque,05806,NULL,25,N,N
5153,Amambai,00609,NULL,25,N,N
5154,"Antônio João",00906,NULL,25,N,N
5155,"Aral Moreira",01243,NULL,25,N,N
5156,Caarapó,02407,NULL,25,N,N
5157,Douradina,03504,NULL,25,N,N
5158,Dourados,03702,NULL,25,N,N
5159,"Fátima do Sul",03801,NULL,25,N,N
5160,Itaporã,04502,NULL,25,N,N
5161,Juti,05152,NULL,25,N,N
5162,"Laguna Carapã",05251,NULL,25,N,N
5163,Maracaju,05400,NULL,25,N,N
5164,"Nova Alvorada do Sul",06002,NULL,25,N,N
5165,"Ponta Porã",06606,NULL,25,N,N
5166,"Rio Brilhante",07208,NULL,25,N,N
5167,Vicentina,08404,NULL,25,N,N
5168,Angélica,00856,NULL,25,N,N
5169,"Coronel Sapucaia",03157,NULL,25,N,N
5170,Deodápolis,03454,NULL,25,N,N
5171,Eldorado,03751,NULL,25,N,N
5172,"Glória de Dourados",04007,NULL,25,N,N
5173,Iguatemi,04304,NULL,25,N,N
5174,Itaquiraí,04601,NULL,25,N,N
5175,Ivinhema,04700,NULL,25,N,N
5176,Japorã,04809,NULL,25,N,N
5177,Jateí,05103,NULL,25,N,N
5178,"Mundo Novo",05681,NULL,25,N,N
5179,Naviraí,05707,NULL,25,N,N
5180,"Novo Horizonte do Sul",06259,NULL,25,N,N
5181,Paranhos,06358,NULL,25,N,N
5182,"Sete Quedas",07703,NULL,25,N,N
5183,Tacuru,07950,NULL,25,N,N
5184,Aripuanã,01407,NULL,26,N,N
5185,Brasnorte,01902,NULL,26,N,N
5186,Castanheira,02850,NULL,26,N,N
5187,Colniza,03254,NULL,26,N,N
5188,Cotriguaçu,03379,NULL,26,N,N
5189,Juína,05150,NULL,26,N,N
5190,Juruena,05176,NULL,26,N,N
5191,Rondolândia,07578,NULL,26,N,N
5192,"Alta Floresta",00250,NULL,26,N,N
5193,Apiacás,00805,NULL,26,N,N
5194,Carlinda,02793,NULL,26,N,N
5195,"Nova Bandeirantes",06158,NULL,26,N,N
5196,Paranaíta,06299,NULL,26,N,N
5197,"Nova Monte Verde",08956,NULL,26,N,N
5198,Colíder,03205,NULL,26,N,N
5199,"Guarantã do Norte",04104,NULL,26,N,N
5200,Matupá,05606,NULL,26,N,N
5201,"Nova Canaã do Norte",06216,NULL,26,N,N
5202,"Novo Mundo",06265,NULL,26,N,N
5203,"Peixoto de Azevedo",06422,NULL,26,N,N
5204,"Terra Nova do Norte",08055,NULL,26,N,N
5205,"Nova Guarita",08808,NULL,26,N,N
5206,"Campo Novo do Parecis",02637,NULL,26,N,N
5207,"Campos de Júlio",02686,NULL,26,N,N
5208,Comodoro,03304,NULL,26,N,N
5209,Diamantino,03502,NULL,26,N,N
5210,Sapezal,07875,NULL,26,N,N
5211,Juara,05101,NULL,26,N,N
5212,"Novo Horizonte do Norte",06273,NULL,26,N,N
5213,"Porto dos Gaúchos",06802,NULL,26,N,N
5214,"São José do Rio Claro",07305,NULL,26,N,N
5215,Tabaporã,07941,NULL,26,N,N
5216,"Nova Maringá",08907,NULL,26,N,N
5217,"Ipiranga do Norte",04526,NULL,26,N,N
5218,Itanhangá,04542,NULL,26,N,N
5219,"Lucas do Rio Verde",05259,NULL,26,N,N
5220,Nobres,05903,NULL,26,N,N
5221,"Nova Mutum",06224,NULL,26,N,N
5222,"Nova Ubiratã",06240,NULL,26,N,N
5223,"Santa Rita do Trivelato",07768,NULL,26,N,N
5224,Sorriso,07925,NULL,26,N,N
5225,Tapurah,08006,NULL,26,N,N
5226,Cláudia,03056,NULL,26,N,N
5227,"Feliz Natal",03700,NULL,26,N,N
5228,Itaúba,04559,NULL,26,N,N
5229,Marcelândia,05580,NULL,26,N,N
5230,"Nova Santa Helena",06190,NULL,26,N,N
5231,"Santa Carmem",07248,NULL,26,N,N
5232,Sinop,07909,NULL,26,N,N
5233,"União do Sul",08303,NULL,26,N,N
5234,Vera,08501,NULL,26,N,N
5235,"Gaúcha do Norte",03858,NULL,26,N,N
5236,"Nova Brasilândia",06208,NULL,26,N,N
5237,Paranatinga,06307,NULL,26,N,N
5238,"Planalto da Serra",06455,NULL,26,N,N
5239,"Alto Boa Vista",00359,NULL,26,N,N
5240,"Bom Jesus do Araguaia",01852,NULL,26,N,N
5241,"Canabrava do Norte",02694,NULL,26,N,N
5242,Confresa,03353,NULL,26,N,N
5243,Luciara,05309,NULL,26,N,N
5244,"Novo Santo Antônio",06315,NULL,26,N,N
5245,"Porto Alegre do Norte",06778,NULL,26,N,N
5246,"Ribeirão Cascalheira",07180,NULL,26,N,N
5247,"São José do Xingu",07354,NULL,26,N,N
5248,"Santa Cruz do Xingu",07743,NULL,26,N,N
5249,"Santa Terezinha",07776,NULL,26,N,N
5250,"São Félix do Araguaia",07859,NULL,26,N,N
5251,"Serra Nova Dourada",07883,NULL,26,N,N
5252,"Vila Rica",08600,NULL,26,N,N
5253,"Água Boa",00201,NULL,26,N,N
5254,Campinápolis,02603,NULL,26,N,N
5255,Canarana,02702,NULL,26,N,N
5256,"Nova Nazaré",06174,NULL,26,N,N
5257,"Nova Xavantina",06257,NULL,26,N,N
5258,"Novo São Joaquim",06281,NULL,26,N,N
5259,Querência,07065,NULL,26,N,N
5260,"Santo Antônio do Leste",07792,NULL,26,N,N
5261,Araguaiana,01001,NULL,26,N,N
5262,"Barra do Garças",01803,NULL,26,N,N
5263,Cocalinho,03106,NULL,26,N,N
5264,"Conquista D'Oeste",03361,NULL,26,N,N
5265,"Vila Bela da Santíssima Trindade",05507,NULL,26,N,N
5266,"Nova Lacerda",06182,NULL,26,N,N
5267,"Pontes e Lacerda",06752,NULL,26,N,N
5268,"Vale de São Domingos",08352,NULL,26,N,N
5269,"Barra do Bugres",01704,NULL,26,N,N
5270,Denise,03452,NULL,26,N,N
5271,"Nova Olímpia",06232,NULL,26,N,N
5272,"Porto Estrela",06851,NULL,26,N,N
5273,"Tangará da Serra",07958,NULL,26,N,N
5274,Araputanga,01258,NULL,26,N,N
5275,"Figueirópolis D'Oeste",03809,NULL,26,N,N
5276,"Glória D'Oeste",03957,NULL,26,N,N
5277,Indiavaí,04500,NULL,26,N,N
5278,Jauru,05002,NULL,26,N,N
5279,"Lambari D'Oeste",05234,NULL,26,N,N
5280,"Mirassol d'Oeste",05622,NULL,26,N,N
5281,"Porto Esperidião",06828,NULL,26,N,N
5282,"São José dos Quatro Marcos",07107,NULL,26,N,N
5283,"Reserva do Cabaçal",07156,NULL,26,N,N
5284,"Rio Branco",07206,NULL,26,N,N
5285,"Salto do Céu",07750,NULL,26,N,N
5286,"Alto Paraguai",00508,NULL,26,N,N
5287,Arenápolis,01308,NULL,26,N,N
5288,Nortelândia,06000,NULL,26,N,N
5289,"Santo Afonso",07263,NULL,26,N,N
5290,"Nova Marilândia",08857,NULL,26,N,N
5291,Acorizal,00102,NULL,26,N,N
5292,Jangada,04906,NULL,26,N,N
5293,"Rosário Oeste",07701,NULL,26,N,N
5294,"Chapada dos Guimarães",03007,NULL,26,N,N
5295,Cuiabá,03403,NULL,26,N,N
5296,"Nossa Senhora do Livramento",06109,NULL,26,N,N
5297,"Santo Antônio do Leverger",07800,NULL,26,N,N
5298,"Várzea Grande",08402,NULL,26,N,N
5299,"Barão de Melgaço",01605,NULL,26,N,N
5300,Cáceres,02504,NULL,26,N,N
5301,Curvelândia,03437,NULL,26,N,N
5302,Poconé,06505,NULL,26,N,N
5303,"Campo Verde",02678,NULL,26,N,N
5304,"Primavera do Leste",07040,NULL,26,N,N
5305,Araguainha,01209,NULL,26,N,N
5306,"General Carneiro",03908,NULL,26,N,N
5307,Guiratinga,04203,NULL,26,N,N
5308,"Pontal do Araguaia",06653,NULL,26,N,N
5309,"Ponte Branca",06703,NULL,26,N,N
5310,Poxoréo,07008,NULL,26,N,N
5311,Ribeirãozinho,07198,NULL,26,N,N
5312,Tesouro,08105,NULL,26,N,N
5313,Torixoréu,08204,NULL,26,N,N
5314,"Dom Aquino",03601,NULL,26,N,N
5315,Itiquira,04609,NULL,26,N,N
5316,Jaciara,04807,NULL,26,N,N
5317,Juscimeira,05200,NULL,26,N,N
5318,"Pedra Preta",06372,NULL,26,N,N
5319,"São José do Povo",07297,NULL,26,N,N
5320,"São Pedro da Cipa",07404,NULL,26,N,N
5321,Rondonópolis,07602,NULL,26,N,N
5322,"Alto Araguaia",00300,NULL,26,N,N
5323,"Alto Garças",00409,NULL,26,N,N
5324,"Alto Taquari",00607,NULL,26,N,N
5325,Crixás,06404,NULL,27,N,N
5326,Mozarlândia,14002,NULL,27,N,N
5327,"Mundo Novo",14051,NULL,27,N,N
5328,"Nova Crixás",14838,NULL,27,N,N
5329,"Novo Planalto",15256,NULL,27,N,N
5330,"São Miguel do Araguaia",20207,NULL,27,N,N
5331,Uirapuru,21577,NULL,27,N,N
5332,Araguapaz,02155,NULL,27,N,N
5333,Aruanã,02502,NULL,27,N,N
5334,Britânia,03807,NULL,27,N,N
5335,Faina,07535,NULL,27,N,N
5336,Goiás,08905,NULL,27,N,N
5337,Itapirapuã,11008,NULL,27,N,N
5338,Jussara,12204,NULL,27,N,N
5339,Matrinchã,12956,NULL,27,N,N
5340,"Santa Fé de Goiás",19258,NULL,27,N,N
5341,Aragarças,01702,NULL,27,N,N
5342,Arenópolis,02353,NULL,27,N,N
5343,Baliza,03104,NULL,27,N,N
5344,"Bom Jardim de Goiás",03401,NULL,27,N,N
5345,Diorama,07105,NULL,27,N,N
5346,"Montes Claros de Goiás",13707,NULL,27,N,N
5347,Piranhas,17203,NULL,27,N,N
5348,"Alto Horizonte",00555,NULL,27,N,N
5349,Amaralina,00829,NULL,27,N,N
5350,Bonópolis,03575,NULL,27,N,N
5351,Campinaçu,04656,NULL,27,N,N
5352,Campinorte,04706,NULL,27,N,N
5353,"Campos Verdes",04953,NULL,27,N,N
5354,"Estrela do Norte",07501,NULL,27,N,N
5355,Formoso,08103,NULL,27,N,N
5356,"Mara Rosa",12808,NULL,27,N,N
5357,Minaçu,13087,NULL,27,N,N
5358,"Montividiu do Norte",13772,NULL,27,N,N
5359,Mutunópolis,14101,NULL,27,N,N
5360,Niquelândia,14606,NULL,27,N,N
5361,"Nova Iguaçu de Goiás",14879,NULL,27,N,N
5362,Porangatu,18003,NULL,27,N,N
5363,"Santa Tereza de Goiás",19605,NULL,27,N,N
5364,"Santa Terezinha de Goiás",19704,NULL,27,N,N
5365,Trombas,21452,NULL,27,N,N
5366,Uruaçu,21601,NULL,27,N,N
5367,"Alto Paraíso de Goiás",00605,NULL,27,N,N
5368,"Campos Belos",04904,NULL,27,N,N
5369,Cavalcante,05307,NULL,27,N,N
5370,"Colinas do Sul",05521,NULL,27,N,N
5371,"Monte Alegre de Goiás",13509,NULL,27,N,N
5372,"Nova Roma",14903,NULL,27,N,N
5373,"São João d'Aliança",20009,NULL,27,N,N
5374,"Teresina de Goiás",21080,NULL,27,N,N
5375,"Barro Alto",03203,NULL,27,N,N
5376,"Carmo do Rio Verde",05000,NULL,27,N,N
5377,Ceres,05406,NULL,27,N,N
5378,Goianésia,08608,NULL,27,N,N
5379,Guaraíta,09291,NULL,27,N,N
5380,Guarinos,09457,NULL,27,N,N
5381,Hidrolina,09804,NULL,27,N,N
5382,"Ipiranga de Goiás",10158,NULL,27,N,N
5383,Itapaci,10901,NULL,27,N,N
5384,Itapuranga,11206,NULL,27,N,N
5385,"Morro Agudo de Goiás",13855,NULL,27,N,N
5386,"Nova América",14705,NULL,27,N,N
5387,"Nova Glória",14861,NULL,27,N,N
5388,"Pilar de Goiás",16908,NULL,27,N,N
5389,Rialma,18607,NULL,27,N,N
5390,Rianápolis,18706,NULL,27,N,N
5391,Rubiataba,18904,NULL,27,N,N
5392,"Santa Isabel",19357,NULL,27,N,N
5393,"Santa Rita do Novo Destino",19456,NULL,27,N,N
5394,"São Luíz do Norte",20157,NULL,27,N,N
5395,"São Patrício",20280,NULL,27,N,N
5396,Uruana,21700,NULL,27,N,N
5397,Anápolis,01108,NULL,27,N,N
5398,Araçu,01603,NULL,27,N,N
5399,Brazabrantes,03609,NULL,27,N,N
5400,"Campo Limpo de Goiás",04854,NULL,27,N,N
5401,Caturaí,05208,NULL,27,N,N
5402,Damolândia,06800,NULL,27,N,N
5403,Heitoraí,09606,NULL,27,N,N
5404,Inhumas,10000,NULL,27,N,N
5405,Itaberaí,10406,NULL,27,N,N
5406,Itaguari,10562,NULL,27,N,N
5407,Itaguaru,10604,NULL,27,N,N
5408,Itauçu,11404,NULL,27,N,N
5409,Jaraguá,11800,NULL,27,N,N
5410,Jesúpolis,12055,NULL,27,N,N
5411,"Nova Veneza",15009,NULL,27,N,N
5412,"Ouro Verde de Goiás",15405,NULL,27,N,N
5413,"Petrolina de Goiás",16809,NULL,27,N,N
5414,"Santa Rosa de Goiás",19506,NULL,27,N,N
5415,"São Francisco de Goiás",19902,NULL,27,N,N
5416,"Taquaral de Goiás",21007,NULL,27,N,N
5417,Amorinópolis,00902,NULL,27,N,N
5418,"Cachoeira de Goiás",04201,NULL,27,N,N
5419,"Córrego do Ouro",05703,NULL,27,N,N
5420,"Fazenda Nova",07600,NULL,27,N,N
5421,Iporá,10208,NULL,27,N,N
5422,Israelândia,10307,NULL,27,N,N
5423,Ivolândia,11602,NULL,27,N,N
5424,Jaupaci,12006,NULL,27,N,N
5425,Moiporá,13400,NULL,27,N,N
5426,"Novo Brasil",15207,NULL,27,N,N
5427,Adelândia,00159,NULL,27,N,N
5428,"Americano do Brasil",00852,NULL,27,N,N
5429,Anicuns,01306,NULL,27,N,N
5430,Aurilândia,02601,NULL,27,N,N
5431,Avelinópolis,02809,NULL,27,N,N
5432,"Buriti de Goiás",03939,NULL,27,N,N
5433,Firminópolis,07808,NULL,27,N,N
5434,Mossâmedes,13905,NULL,27,N,N
5435,Nazário,14408,NULL,27,N,N
5436,Sanclerlândia,19001,NULL,27,N,N
5437,"Santa Bárbara de Goiás",19100,NULL,27,N,N
5438,"São Luís de Montes Belos",20108,NULL,27,N,N
5439,Turvânia,21502,NULL,27,N,N
5440,"Abadia de Goiás",00050,NULL,27,N,N
5441,"Aparecida de Goiânia",01405,NULL,27,N,N
5442,Aragoiânia,01801,NULL,27,N,N
5443,"Bela Vista de Goiás",03302,NULL,27,N,N
5444,Bonfinópolis,03559,NULL,27,N,N
5445,Caldazinha,04557,NULL,27,N,N
5446,Goianápolis,08400,NULL,27,N,N
5447,Goiânia,08707,NULL,27,N,N
5448,Goianira,08806,NULL,27,N,N
5449,Guapó,09200,NULL,27,N,N
5450,Hidrolândia,09705,NULL,27,N,N
5451,"Leopoldo de Bulhões",12303,NULL,27,N,N
5452,Nerópolis,14507,NULL,27,N,N
5453,"Santo Antônio de Goiás",19738,NULL,27,N,N
5454,"Senador Canedo",20454,NULL,27,N,N
5455,"Terezópolis de Goiás",21197,NULL,27,N,N
5456,Trindade,21403,NULL,27,N,N
5457,"Alvorada do Norte",00803,NULL,27,N,N
5458,Buritinópolis,03962,NULL,27,N,N
5459,Damianópolis,06701,NULL,27,N,N
5460,"Flores de Goiás",07907,NULL,27,N,N
5461,"Divinópolis de Goiás",08301,NULL,27,N,N
5462,"Guarani de Goiás",09408,NULL,27,N,N
5463,Iaciara,09903,NULL,27,N,N
5464,Mambaí,12709,NULL,27,N,N
5465,Posse,18300,NULL,27,N,N
5466,"São Domingos",19803,NULL,27,N,N
5467,Simolândia,20686,NULL,27,N,N
5468,"Sítio d'Abadia",20702,NULL,27,N,N
5469,Abadiânia,00100,NULL,27,N,N
5470,"Água Fria de Goiás",00175,NULL,27,N,N
5471,"Águas Lindas de Goiás",00258,NULL,27,N,N
5472,Alexânia,00308,NULL,27,N,N
5473,Cabeceiras,04003,NULL,27,N,N
5474,"Cidade Ocidental",05497,NULL,27,N,N
5475,"Cocalzinho de Goiás",05513,NULL,27,N,N
5476,"Corumbá de Goiás",05802,NULL,27,N,N
5477,Cristalina,06206,NULL,27,N,N
5478,Formosa,08004,NULL,27,N,N
5479,Luziânia,12501,NULL,27,N,N
5480,"Mimoso de Goiás",13053,NULL,27,N,N
5481,"Novo Gama",15231,NULL,27,N,N
5482,"Padre Bernardo",15603,NULL,27,N,N
5483,Pirenópolis,17302,NULL,27,N,N
5484,Planaltina,17609,NULL,27,N,N
5485,"Santo Antônio do Descoberto",19753,NULL,27,N,N
5486,"Valparaíso de Goiás",21858,NULL,27,N,N
5487,"Vila Boa",22203,NULL,27,N,N
5488,"Vila Propício",22302,NULL,27,N,N
5489,"Aparecida do Rio Doce",01454,NULL,27,N,N
5490,Aporé,01504,NULL,27,N,N
5491,Caiapônia,04409,NULL,27,N,N
5492,Castelândia,05059,NULL,27,N,N
5493,"Chapadão do Céu",05471,NULL,27,N,N
5494,Doverlândia,07253,NULL,27,N,N
5495,Jataí,11909,NULL,27,N,N
5496,Maurilândia,13004,NULL,27,N,N
5497,Mineiros,13103,NULL,27,N,N
5498,Montividiu,13756,NULL,27,N,N
5499,"Palestina de Goiás",15652,NULL,27,N,N
5500,Perolândia,16452,NULL,27,N,N
5501,Portelândia,18102,NULL,27,N,N
5502,"Rio Verde",18805,NULL,27,N,N
5503,"Santa Helena de Goiás",19308,NULL,27,N,N
5504,"Santa Rita do Araguaia",19407,NULL,27,N,N
5505,"Santo Antônio da Barra",19712,NULL,27,N,N
5506,Serranópolis,20504,NULL,27,N,N
5507,Acreúna,00134,NULL,27,N,N
5508,"Campestre de Goiás",04607,NULL,27,N,N
5509,Cezarina,05455,NULL,27,N,N
5510,Edealina,07352,NULL,27,N,N
5511,Edéia,07402,NULL,27,N,N
5512,Indiara,09952,NULL,27,N,N
5513,Jandaia,11701,NULL,27,N,N
5514,"Palmeiras de Goiás",15702,NULL,27,N,N
5515,Palminópolis,15900,NULL,27,N,N
5516,Paraúna,16403,NULL,27,N,N
5517,"São João da Paraúna",20058,NULL,27,N,N
5518,Turvelândia,21551,NULL,27,N,N
5519,Varjão,21908,NULL,27,N,N
5520,"Água Limpa",00209,NULL,27,N,N
5521,Aloândia,00506,NULL,27,N,N
5522,"Bom Jesus de Goiás",03500,NULL,27,N,N
5523,"Buriti Alegre",03906,NULL,27,N,N
5524,"Cachoeira Dourada",04250,NULL,27,N,N
5525,"Caldas Novas",04508,NULL,27,N,N
5526,Cromínia,06503,NULL,27,N,N
5527,Goiatuba,09101,NULL,27,N,N
5528,Inaciolândia,09937,NULL,27,N,N
5529,Itumbiara,11503,NULL,27,N,N
5530,Joviânia,12105,NULL,27,N,N
5531,Mairipotaba,12600,NULL,27,N,N
5532,Marzagão,12907,NULL,27,N,N
5533,Morrinhos,13806,NULL,27,N,N
5534,Panamá,16007,NULL,27,N,N
5535,Piracanjuba,17104,NULL,27,N,N
5536,Pontalina,17708,NULL,27,N,N
5537,Porteirão,18052,NULL,27,N,N
5538,"Professor Jamil",18391,NULL,27,N,N
5539,"Rio Quente",18789,NULL,27,N,N
5540,Vicentinópolis,22054,NULL,27,N,N
5541,Cristianópolis,06305,NULL,27,N,N
